Date,MSFT,AAPL,NVDA,AMZN,GOOG,META,TSLA,Portfolio,Cash,Action on
1983-03-30 00:00:00+00:00,0.0,314448.1142862141,0.0,0.0,0.0,0.0,0.0,1010493.6409664869,696045.5266802728,[]
1983-03-31 00:00:00+00:00,0.0,300235.1140652597,0.0,0.0,0.0,0.0,0.0,996280.6407455325,696045.5266802728,[]
1983-04-04 00:00:00+00:00,0.0,292241.1677567661,0.0,0.0,0.0,0.0,0.0,988286.6944370389,696045.5266802728,[]
1983-04-05 00:00:00+00:00,0.0,286911.9626247883,0.0,0.0,0.0,0.0,0.0,982957.489305061,696045.5266802728,[]
1983-04-06 00:00:00+00:00,0.0,284245.7429359853,0.0,0.0,0.0,0.0,0.0,980291.2696162581,696045.5266802728,[]
1983-04-07 00:00:00+00:00,0.0,281581.09416648746,0.0,0.0,0.0,0.0,0.0,977626.6208467602,696045.5266802728,[]
1983-04-08 00:00:00+00:00,0.0,279804.60004881024,0.0,0.0,0.0,0.0,0.0,975850.126729083,696045.5266802728,[]
1983-04-11 00:00:00+00:00,0.0,295793.9403757453,0.0,0.0,0.0,0.0,0.0,991839.4670560181,696045.5266802728,[]
1983-04-12 00:00:00+00:00,0.0,302011.5465782583,0.0,0.0,0.0,0.0,0.0,998057.073258531,696045.5266802728,[]
1983-04-13 00:00:00+00:00,0.0,312671.6509708762,0.0,0.0,0.0,0.0,0.0,1008717.177651149,696045.5266802728,[]
1983-04-14 00:00:00+00:00,0.0,319777.4426275492,0.0,0.0,0.0,0.0,0.0,1015822.969307822,696045.5266802728,[]
1983-04-15 00:00:00+00:00,0.0,325106.61695718765,0.0,0.0,0.0,0.0,0.0,1021152.1436374604,696045.5266802728,[]
1983-04-18 00:00:00+00:00,0.0,333988.8411268592,0.0,0.0,0.0,0.0,0.0,1030034.367807132,696045.5266802728,[]
1983-04-19 00:00:00+00:00,0.0,330435.9452985227,0.0,0.0,0.0,0.0,0.0,1026481.4719787955,696045.5266802728,[]
1983-04-20 00:00:00+00:00,0.0,359748.59107762575,0.0,0.0,0.0,0.0,0.0,1055794.1177578985,696045.5266802728,[]
1983-04-21 00:00:00+00:00,0.0,369520.57162076235,0.0,0.0,0.0,0.0,0.0,1065566.0983010351,696045.5266802728,[]
1983-04-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,['sell: AAPL']
1983-04-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-04-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-04-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-04-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-04-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-05-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-05-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-05-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-05-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-05-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-05-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-05-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-05-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-05-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-05-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-05-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-05-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-05-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-05-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-05-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-05-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-05-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-05-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-05-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-05-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-05-31 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-06-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-06-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-06-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-06-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-06-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-06-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-06-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-06-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-06-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-06-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-06-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-06-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-06-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-06-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-06-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-06-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-06-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-06-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-06-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065122.6809136122,1065122.6809136122,[]
1983-06-28 00:00:00+00:00,0.0,297335.59759631753,0.0,0.0,0.0,0.0,0.0,1042538.1369162102,745202.5393198926,['buy: AAPL1845165.0']
1983-06-29 00:00:00+00:00,0.0,327774.48743981123,0.0,0.0,0.0,0.0,0.0,1057532.7695602924,729758.2821204812,['buy: AAPL95727.0']
1983-06-30 00:00:00+00:00,0.0,326106.6398085952,0.0,0.0,0.0,0.0,0.0,1055864.9219290763,729758.2821204812,[]
1983-07-01 00:00:00+00:00,0.0,328608.58478468657,0.0,0.0,0.0,0.0,0.0,1058366.8669051677,729758.2821204812,[]
1983-07-05 00:00:00+00:00,0.0,315264.73363780975,0.0,0.0,0.0,0.0,0.0,1045023.015758291,729758.2821204812,[]
1983-07-06 00:00:00+00:00,0.0,316098.8309826851,0.0,0.0,0.0,0.0,0.0,1045857.1131031663,729758.2821204812,[]
1983-07-07 00:00:00+00:00,0.0,311927.4476904273,0.0,0.0,0.0,0.0,0.0,1041685.7298109086,729758.2821204812,[]
1983-07-08 00:00:00+00:00,0.0,309163.59806758165,0.0,0.0,0.0,0.0,0.0,1038342.7786884729,729179.1806208913,['buy: AAPL3599.0']
1983-07-11 00:00:00+00:00,0.0,319922.69554030895,0.0,0.0,0.0,0.0,0.0,1046760.0985111678,726837.4029708588,['buy: AAPL14711.0']
1983-07-12 00:00:00+00:00,0.0,312344.53390800953,0.0,0.0,0.0,0.0,0.0,1039181.9368788684,726837.4029708588,[]
1983-07-13 00:00:00+00:00,0.0,310660.8061526716,0.0,0.0,0.0,0.0,0.0,1037498.2091235304,726837.4029708588,[]
1983-07-14 00:00:00+00:00,0.0,310405.92578190565,0.0,0.0,0.0,0.0,0.0,1036654.0293235491,726248.1035416435,['buy: AAPL3712.0']
1983-07-15 00:00:00+00:00,0.0,299441.26701945066,0.0,0.0,0.0,0.0,0.0,1025689.3705610941,726248.1035416435,[]
1983-07-18 00:00:00+00:00,0.0,306840.00054872036,0.0,0.0,0.0,0.0,0.0,1024812.7560974092,717972.7555486888,['buy: AAPL54182.0']
1983-07-19 00:00:00+00:00,0.0,303373.09756219387,0.0,0.0,0.0,0.0,0.0,1021345.8531108827,717972.7555486888,[]
1983-07-20 00:00:00+00:00,0.0,286037.20000422,0.0,0.0,0.0,0.0,0.0,1004009.9555529088,717972.7555486888,[]
1983-07-21 00:00:00+00:00,0.0,316718.3938856125,0.0,0.0,0.0,0.0,0.0,1019507.0457402349,702788.6518546224,['buy: AAPL106948.0']
1983-07-22 00:00:00+00:00,0.0,319458.17533642054,0.0,0.0,0.0,0.0,0.0,1022246.827191043,702788.6518546224,[]
1983-07-25 00:00:00+00:00,0.0,314893.1283970475,0.0,0.0,0.0,0.0,0.0,1017681.7802516699,702788.6518546224,[]
1983-07-26 00:00:00+00:00,0.0,285685.84211069345,0.0,0.0,0.0,0.0,0.0,988474.4939653159,702788.6518546224,[]
1983-07-27 00:00:00+00:00,0.0,274751.33215702325,0.0,0.0,0.0,0.0,0.0,966670.4475341047,691919.1153770814,['buy: AAPL80717.0']
1983-07-28 00:00:00+00:00,0.0,272002.10088551044,0.0,0.0,0.0,0.0,0.0,948653.2478250936,676651.1469395831,['buy: AAPL122372.0']
1983-07-29 00:00:00+00:00,0.0,291919.62431430817,0.0,0.0,0.0,0.0,0.0,955961.8717078044,664042.2473934962,['buy: AAPL107747.0']
1983-08-01 00:00:00+00:00,0.0,283704.9674014449,0.0,0.0,0.0,0.0,0.0,952872.2637954344,669167.2963939895,['rebalance sell: AAPL42799.0']
1983-08-02 00:00:00+00:00,0.0,284825.96536687016,0.0,0.0,0.0,0.0,0.0,951833.9017906548,667007.9364237846,['buy: AAPL18185.0']
1983-08-03 00:00:00+00:00,0.0,289703.32364442945,0.0,0.0,0.0,0.0,0.0,955986.2329979779,666282.9093535484,['buy: AAPL6128.0']
1983-08-04 00:00:00+00:00,0.0,273433.47075446695,0.0,0.0,0.0,0.0,0.0,942620.3619468008,669186.8911923339,['rebalance sell: AAPL24251.0']
1983-08-05 00:00:00+00:00,0.0,288101.24039037526,0.0,0.0,0.0,0.0,0.0,947924.14984378,659822.9094534047,['buy: AAPL81823.0']
1983-08-08 00:00:00+00:00,0.0,285426.4549267292,0.0,0.0,0.0,0.0,0.0,948969.069635801,663542.6147090718,['rebalance sell: AAPL31980.0']
1983-08-09 00:00:00+00:00,0.0,287830.3704173863,0.0,0.0,0.0,0.0,0.0,952107.9970576895,664277.6266403032,['rebalance sell: AAPL6296.0']
1983-08-10 00:00:00+00:00,0.0,286783.7064741552,0.0,0.0,0.0,0.0,0.0,951061.3331144584,664277.6266403032,[]
1983-08-11 00:00:00+00:00,0.0,281153.36642226577,0.0,0.0,0.0,0.0,0.0,946894.6552402634,665741.2888179977,['rebalance sell: AAPL12446.0']
1983-08-12 00:00:00+00:00,0.0,281964.30631325394,0.0,0.0,0.0,0.0,0.0,944787.006066797,662822.699753543,['buy: AAPL25125.0']
1983-08-15 00:00:00+00:00,0.0,290838.67514406145,0.0,0.0,0.0,0.0,0.0,952188.0410135414,661349.36586948,['buy: AAPL12778.0']
1983-08-16 00:00:00+00:00,0.0,286608.426907666,0.0,0.0,0.0,0.0,0.0,947957.792777146,661349.36586948,[]
1983-08-17 00:00:00+00:00,0.0,280261.340045996,0.0,0.0,0.0,0.0,0.0,941610.705915476,661349.36586948,[]
1983-08-18 00:00:00+00:00,0.0,283435.8736734316,0.0,0.0,0.0,0.0,0.0,944785.2395429115,661349.36586948,[]
1983-08-19 00:00:00+00:00,0.0,285551.0069601163,0.0,0.0,0.0,0.0,0.0,946900.3728295963,661349.36586948,[]
1983-08-22 00:00:00+00:00,0.0,284493.44031677395,0.0,0.0,0.0,0.0,0.0,945842.8061862539,661349.36586948,[]
1983-08-23 00:00:00+00:00,0.0,269686.2053848207,0.0,0.0,0.0,0.0,0.0,931035.5712543007,661349.36586948,[]
1983-08-24 00:00:00+00:00,0.0,255938.4441415146,0.0,0.0,0.0,0.0,0.0,917287.8100109946,661349.36586948,[]
1983-08-25 00:00:00+00:00,0.0,258053.46740635484,0.0,0.0,0.0,0.0,0.0,919402.8332758348,661349.36586948,[]
1983-08-26 00:00:00+00:00,0.0,261226.0206405893,0.0,0.0,0.0,0.0,0.0,922575.3865100692,661349.36586948,[]
1983-08-29 00:00:00+00:00,0.0,264398.6105487719,0.0,0.0,0.0,0.0,0.0,925747.9764182519,661349.36586948,[]
1983-08-30 00:00:00+00:00,0.0,278146.6285097152,0.0,0.0,0.0,0.0,0.0,939495.9943791952,661349.36586948,[]
1983-08-31 00:00:00+00:00,0.0,315163.5147677958,0.0,0.0,0.0,0.0,0.0,976512.8806372758,661349.36586948,[]
1983-09-01 00:00:00+00:00,0.0,307759.1179804206,0.0,0.0,0.0,0.0,0.0,969108.4838499005,661349.36586948,[]
1983-09-02 00:00:00+00:00,0.0,321508.7679320574,0.0,0.0,0.0,0.0,0.0,982858.1338015373,661349.36586948,[]
1983-09-06 00:00:00+00:00,0.0,333141.5609214455,0.0,0.0,0.0,0.0,0.0,994490.9267909254,661349.36586948,[]
1983-09-07 00:00:00+00:00,0.0,292953.7167458758,0.0,0.0,0.0,0.0,0.0,954303.0826153557,661349.36586948,[]
1983-09-08 00:00:00+00:00,0.0,268628.6387414783,0.0,0.0,0.0,0.0,0.0,929978.0046109583,661349.36586948,[]
1983-09-09 00:00:00+00:00,0.0,259111.01571272314,0.0,0.0,0.0,0.0,0.0,920460.3815822031,661349.36586948,[]
1983-09-12 00:00:00+00:00,0.0,259111.01571272314,0.0,0.0,0.0,0.0,0.0,920460.3815822031,661349.36586948,[]
1983-09-13 00:00:00+00:00,0.0,270743.79036513716,0.0,0.0,0.0,0.0,0.0,932093.1562346171,661349.36586948,[]
1983-09-14 00:00:00+00:00,0.0,267571.1454460323,0.0,0.0,0.0,0.0,0.0,928920.5113155122,661349.36586948,[]
1983-09-15 00:00:00+00:00,0.0,254880.82248724997,0.0,0.0,0.0,0.0,0.0,916230.1883567299,661349.36586948,[]
1983-09-16 00:00:00+00:00,0.0,248533.82731045038,0.0,0.0,0.0,0.0,0.0,909883.1931799303,661349.36586948,[]
1983-09-19 00:00:00+00:00,0.0,270743.79036513716,0.0,0.0,0.0,0.0,0.0,932093.1562346171,661349.36586948,[]
1983-09-20 00:00:00+00:00,0.0,271801.2836605832,0.0,0.0,0.0,0.0,0.0,933150.6495300632,661349.36586948,[]
1983-09-21 00:00:00+00:00,0.0,266513.6888245344,0.0,0.0,0.0,0.0,0.0,927863.0546940144,661349.36586948,[]
1983-09-22 00:00:00+00:00,0.0,274973.96525363624,0.0,0.0,0.0,0.0,0.0,936323.3311231162,661349.36586948,[]
1983-09-23 00:00:00+00:00,0.0,205173.41156367213,0.0,0.0,0.0,0.0,0.0,866522.7774331521,661349.36586948,[]
1983-09-26 00:00:00+00:00,0.0,265288.8526536226,0.0,0.0,0.0,0.0,0.0,872847.8955102374,607559.0428566148,['buy: AAPL641161.0']
1983-09-27 00:00:00+00:00,0.0,247380.89095415175,0.0,0.0,0.0,0.0,0.0,858370.1993046132,610989.3083504614,['rebalance sell: AAPL40162.0']
1983-09-28 00:00:00+00:00,0.0,240802.11641271412,0.0,0.0,0.0,0.0,0.0,851791.4247631755,610989.3083504614,[]
1983-09-29 00:00:00+00:00,0.0,239486.34325261414,0.0,0.0,0.0,0.0,0.0,850475.6516030756,610989.3083504614,[]
1983-09-30 00:00:00+00:00,0.0,243433.59428861737,0.0,0.0,0.0,0.0,0.0,854422.9026390788,610989.3083504614,[]
1983-10-03 00:00:00+00:00,0.0,243433.59428861737,0.0,0.0,0.0,0.0,0.0,854422.9026390788,610989.3083504614,[]
1983-10-04 00:00:00+00:00,0.0,240802.11641271412,0.0,0.0,0.0,0.0,0.0,851791.4247631755,610989.3083504614,[]
1983-10-05 00:00:00+00:00,0.0,236852.46982632577,0.0,0.0,0.0,0.0,0.0,847841.7781767872,610989.3083504614,[]
1983-10-06 00:00:00+00:00,0.0,234220.87787659466,0.0,0.0,0.0,0.0,0.0,845210.1862270561,610989.3083504614,[]
1983-10-07 00:00:00+00:00,0.0,214484.3717341572,0.0,0.0,0.0,0.0,0.0,825473.6800846186,610989.3083504614,[]
1983-10-10 00:00:00+00:00,0.0,243027.9503833875,0.0,0.0,0.0,0.0,0.0,818185.1222157696,575157.1718323821,['buy: AAPL517301.0']
1983-10-11 00:00:00+00:00,0.0,240795.2901344821,0.0,0.0,0.0,0.0,0.0,813522.0168677589,572726.7267332769,['buy: AAPL35754.0']
1983-10-12 00:00:00+00:00,0.0,266098.87644200027,0.0,0.0,0.0,0.0,0.0,835560.3111997014,569461.4347577011,['buy: AAPL48965.0']
1983-10-13 00:00:00+00:00,0.0,265075.97816616297,0.0,0.0,0.0,0.0,0.0,857812.542829429,592736.5646632661,['rebalance sell: AAPL311662.0']
1983-10-14 00:00:00+00:00,0.0,262194.85409897566,0.0,0.0,0.0,0.0,0.0,854931.4187622417,592736.5646632661,[]
1983-10-17 00:00:00+00:00,0.0,242024.76257765293,0.0,0.0,0.0,0.0,0.0,834761.327240919,592736.5646632661,[]
1983-10-18 00:00:00+00:00,0.0,223298.005659163,0.0,0.0,0.0,0.0,0.0,816034.5703224291,592736.5646632661,[]
1983-10-19 00:00:00+00:00,0.0,247786.91079962254,0.0,0.0,0.0,0.0,0.0,840523.4754628886,592736.5646632661,[]
1983-10-20 00:00:00+00:00,0.0,234822.1522344947,0.0,0.0,0.0,0.0,0.0,827558.7168977608,592736.5646632661,[]
1983-10-21 00:00:00+00:00,0.0,229060.0539687276,0.0,0.0,0.0,0.0,0.0,821796.6186319937,592736.5646632661,[]
1983-10-24 00:00:00+00:00,0.0,243465.3745674491,0.0,0.0,0.0,0.0,0.0,836201.9392307152,592736.5646632661,[]
1983-10-25 00:00:00+00:00,0.0,244905.9116229415,0.0,0.0,0.0,0.0,0.0,837642.4762862076,592736.5646632661,[]
1983-10-26 00:00:00+00:00,0.0,231941.1280797124,0.0,0.0,0.0,0.0,0.0,824677.6927429785,592736.5646632661,[]
1983-10-27 00:00:00+00:00,0.0,243465.3745674491,0.0,0.0,0.0,0.0,0.0,836201.9392307152,592736.5646632661,[]
1983-10-28 00:00:00+00:00,0.0,240584.32543456554,0.0,0.0,0.0,0.0,0.0,833320.8900978316,592736.5646632661,[]
1983-10-31 00:00:00+00:00,0.0,260751.66936475039,0.0,0.0,0.0,0.0,0.0,853488.2340280164,592736.5646632661,[]
1983-11-01 00:00:00+00:00,0.0,265075.97816616297,0.0,0.0,0.0,0.0,0.0,857812.542829429,592736.5646632661,[]
1983-11-02 00:00:00+00:00,0.0,270837.97651952505,0.0,0.0,0.0,0.0,0.0,863574.5411827911,592736.5646632661,[]
1983-11-03 00:00:00+00:00,0.0,252108.57192230225,0.0,0.0,0.0,0.0,0.0,844845.1365855683,592736.5646632661,[]
1983-11-04 00:00:00+00:00,0.0,243465.3745674491,0.0,0.0,0.0,0.0,0.0,836201.9392307152,592736.5646632661,[]
1983-11-07 00:00:00+00:00,0.0,242024.76257765293,0.0,0.0,0.0,0.0,0.0,834761.327240919,592736.5646632661,[]
1983-11-08 00:00:00+00:00,0.0,206009.01322692633,0.0,0.0,0.0,0.0,0.0,798745.5778901924,592736.5646632661,[]
1983-11-09 00:00:00+00:00,0.0,221857.39366936684,0.0,0.0,0.0,0.0,0.0,814593.9583326329,592736.5646632661,[]
1983-11-10 00:00:00+00:00,0.0,226179.0797701478,0.0,0.0,0.0,0.0,0.0,818915.6444334139,592736.5646632661,[]
1983-11-11 00:00:00+00:00,0.0,230500.7408928275,0.0,0.0,0.0,0.0,0.0,823237.3055560936,592736.5646632661,[]
1983-11-14 00:00:00+00:00,0.0,227619.5668694377,0.0,0.0,0.0,0.0,0.0,820356.1315327038,592736.5646632661,[]
1983-11-15 00:00:00+00:00,0.0,227619.5668694377,0.0,0.0,0.0,0.0,0.0,820356.1315327038,592736.5646632661,[]
1983-11-16 00:00:00+00:00,0.0,230500.7408928275,0.0,0.0,0.0,0.0,0.0,823237.3055560936,592736.5646632661,[]
1983-11-17 00:00:00+00:00,0.0,236262.71426808834,0.0,0.0,0.0,0.0,0.0,828999.2789313544,592736.5646632661,[]
1983-11-18 00:00:00+00:00,0.0,237703.3262578845,0.0,0.0,0.0,0.0,0.0,830439.8909211506,592736.5646632661,[]
1983-11-21 00:00:00+00:00,0.0,247786.91079962254,0.0,0.0,0.0,0.0,0.0,840523.4754628886,592736.5646632661,[]
1983-11-22 00:00:00+00:00,0.0,247786.91079962254,0.0,0.0,0.0,0.0,0.0,840523.4754628886,592736.5646632661,[]
1983-11-23 00:00:00+00:00,0.0,234822.1522344947,0.0,0.0,0.0,0.0,0.0,827558.7168977608,592736.5646632661,[]
1983-11-25 00:00:00+00:00,0.0,236262.71426808834,0.0,0.0,0.0,0.0,0.0,828999.2789313544,592736.5646632661,[]
1983-11-28 00:00:00+00:00,0.0,242024.76257765293,0.0,0.0,0.0,0.0,0.0,834761.327240919,592736.5646632661,[]
1983-11-29 00:00:00+00:00,0.0,239143.71344476938,0.0,0.0,0.0,0.0,0.0,831880.2781080354,592736.5646632661,[]
1983-11-30 00:00:00+00:00,0.0,234822.1522344947,0.0,0.0,0.0,0.0,0.0,827558.7168977608,592736.5646632661,[]
1983-12-01 00:00:00+00:00,0.0,233381.64015710354,0.0,0.0,0.0,0.0,0.0,826118.2048203696,592736.5646632661,[]
1983-12-02 00:00:00+00:00,0.0,229060.0539687276,0.0,0.0,0.0,0.0,0.0,821796.6186319937,592736.5646632661,[]
1983-12-05 00:00:00+00:00,0.0,234822.1522344947,0.0,0.0,0.0,0.0,0.0,827558.7168977608,592736.5646632661,[]
1983-12-06 00:00:00+00:00,0.0,236262.71426808834,0.0,0.0,0.0,0.0,0.0,828999.2789313544,592736.5646632661,[]
1983-12-07 00:00:00+00:00,0.0,242024.76257765293,0.0,0.0,0.0,0.0,0.0,834761.327240919,592736.5646632661,[]
1983-12-08 00:00:00+00:00,0.0,247786.91079962254,0.0,0.0,0.0,0.0,0.0,840523.4754628886,592736.5646632661,[]
1983-12-09 00:00:00+00:00,0.0,249227.5227894187,0.0,0.0,0.0,0.0,0.0,841964.0874526848,592736.5646632661,[]
1983-12-12 00:00:00+00:00,0.0,247786.91079962254,0.0,0.0,0.0,0.0,0.0,840523.4754628886,592736.5646632661,[]
1983-12-13 00:00:00+00:00,0.0,259311.232221663,0.0,0.0,0.0,0.0,0.0,852047.7968849291,592736.5646632661,[]
1983-12-14 00:00:00+00:00,0.0,269397.5893326402,0.0,0.0,0.0,0.0,0.0,862134.1539959062,592736.5646632661,[]
1983-12-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861810.7937974429,861810.7937974429,['sell: AAPL']
1983-12-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861810.7937974429,861810.7937974429,[]
1983-12-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861810.7937974429,861810.7937974429,[]
1983-12-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861810.7937974429,861810.7937974429,[]
1983-12-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861810.7937974429,861810.7937974429,[]
1983-12-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861810.7937974429,861810.7937974429,[]
1983-12-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861810.7937974429,861810.7937974429,[]
1983-12-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861810.7937974429,861810.7937974429,[]
1983-12-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861810.7937974429,861810.7937974429,[]
1983-12-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861810.7937974429,861810.7937974429,[]
1983-12-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861810.7937974429,861810.7937974429,[]
1984-01-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861810.7937974429,861810.7937974429,[]
1984-01-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861810.7937974429,861810.7937974429,[]
1984-01-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861810.7937974429,861810.7937974429,[]
1984-01-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861810.7937974429,861810.7937974429,[]
1984-01-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861810.7937974429,861810.7937974429,[]
1984-01-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861810.7937974429,861810.7937974429,[]
1984-01-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861810.7937974429,861810.7937974429,[]
1984-01-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861810.7937974429,861810.7937974429,[]
1984-01-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861810.7937974429,861810.7937974429,[]
1984-01-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861810.7937974429,861810.7937974429,[]
1984-01-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861810.7937974429,861810.7937974429,[]
